order_id,user_id,product_id,Category,order_date,quantity,Isvalid,Signup_date,Days_since_signup,User_segment,Cohort,months_since_signup,cohort_month,activity_month,price,day_of_week,hour_of_day,order_month,total_orders,first_order,last_order,active_days,avg_gap,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,cohort_index
O007861,U00974,P0035,Beauty,21-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,78.66,2,0,2023-06,1,21-06-2023,21-06-2023,0,,559,1,78.66,1,1,1,111,Inactive,
O010262,U02304,P0035,Beauty,12-07-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-07,78.66,2,0,2023-07,1,12-07-2023,12-07-2023,0,,538,1,78.66,1,1,1,111,Inactive,
O011585,U05200,P0035,Beauty,10-11-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-11,78.66,4,0,2023-11,1,10-11-2023,10-11-2023,0,,417,1,78.66,2,1,1,211,Other,
O008903,U03588,P0035,Beauty,15-12-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-12,78.66,6,0,2024-12,1,15-12-2024,15-12-2024,0,,16,1,78.66,3,1,1,311,Recent but Low Value,
O008690,U03476,P0036,Beauty,01-10-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-10,50.93,1,0,2024-10,1,01-10-2024,01-10-2024,0,,91,1,50.93,3,1,1,311,Recent but Low Value,
O011035,U00226,P0036,Beauty,01-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,50.93,4,0,2023-09,3,18-03-2023,17-11-2024,610,305,44,3,358.99,3,1,3,313,Recent but Low Value,
O002882,U01255,P0036,Beauty,16-02-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-02,50.93,4,0,2024-02,1,16-02-2024,16-02-2024,0,,319,1,50.93,2,1,1,211,Other,
O003156,U02623,P0036,Beauty,14-03-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-03,50.93,1,0,2023-03,1,14-03-2023,14-03-2023,0,,658,1,50.93,1,1,1,111,Inactive,
O000541,U00783,P0036,Beauty,14-11-2024,1,Valid,28-01-2023,656,CHURNED,Jan-23,21,2023-01,2024-11,50.93,3,0,2024-11,2,28-07-2023,14-11-2024,475,475,47,2,401.62,3,1,3,313,Recent but Low Value,22
O005492,U03246,P0036,Beauty,04-01-2023,1,Invalid,21-10-2023,Invalid,Invalid,Oct-23,#NUM!,2023-10,2023-01,50.93,2,0,2023-01,1,04-01-2023,04-01-2023,0,,727,1,50.93,1,1,1,111,Inactive,0
O007791,U04212,P0036,Beauty,16-05-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-05,50.93,1,0,2023-05,2,16-05-2023,31-08-2023,107,107,488,2,395.82,1,1,3,113,High Spender,
O008727,U04034,P0036,Beauty,02-12-2024,1,Valid,22-09-2023,437,CHURNED,Sep-23,14,2023-09,2024-12,50.93,0,0,2024-12,1,02-12-2024,02-12-2024,0,,29,1,50.93,3,1,1,311,Recent but Low Value,15
O009083,U02295,P0036,Unknown,16-08-2024,1,Valid,23-01-2024,206,DORMANT,Jan-24,6,2024-01,2024-08,50.93,4,0,2024-08,1,16-08-2024,16-08-2024,0,,137,1,50.93,3,1,1,311,Recent but Low Value,7
O005540,U03164,P0036,Unknown,06-09-2024,1,Valid,02-03-2023,581,CHURNED,Feb-23,19,2023-03,2024-09,50.93,4,0,2024-09,1,06-09-2024,06-09-2024,0,,116,1,50.93,3,1,1,311,Recent but Low Value,18
O002895,U03743,P0036,Unknown,21-11-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-11,50.93,3,0,2024-11,2,06-08-2024,21-11-2024,107,107,40,2,216,3,1,2,312,Recent but Low Value,
O004451,U00181,P0036,Unknown,14-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,50.93,2,0,2023-06,1,14-06-2023,14-06-2023,0,,566,1,50.93,1,1,1,111,Inactive,
O007577,U01242,P0036,Unknown,24-08-2024,1,Valid,05-09-2024,107,DORMANT,May-24,3,2024-09,2024-08,50.93,5,0,2024-08,2,19-01-2023,24-08-2024,583,583,129,2,200.67,3,1,2,312,Recent but Low Value,0
O003412,U04830,P0036,Unknown,14-08-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-08,50.93,0,0,2023-08,1,14-08-2023,14-08-2023,0,,505,1,50.93,1,1,1,111,Inactive,
O001042,U04498,P0036,Unknown,12-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,50.93,0,0,2023-06,1,12-06-2023,12-06-2023,0,,568,1,50.93,1,1,1,111,Inactive,
O005955,U00084,P0037,Unknown,21-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,134.05,3,0,2023-09,1,21-09-2023,21-09-2023,0,,467,1,134.05,2,1,2,212,Other,
O002458,U02499,P0037,Unknown,25-10-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-10,134.05,2,0,2023-10,1,25-10-2023,25-10-2023,0,,433,1,134.05,2,1,2,212,Other,
O007168,U02134,P0037,Unknown,03-02-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-02,134.05,4,0,2023-02,1,03-02-2023,03-02-2023,0,,697,1,134.05,1,1,2,112,Other,
O011025,U03177,P0037,Beauty,24-03-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-03,134.05,4,0,2023-03,1,24-03-2023,24-03-2023,0,,648,1,134.05,1,1,2,112,Other,
O003887,U02902,P0037,Beauty,12-02-2024,1,Valid,05-10-2023,278,DORMANT,May-23,9,2023-10,2024-02,134.05,0,0,2024-02,2,12-02-2024,26-10-2024,257,257,66,2,299.12,3,1,2,312,Recent but Low Value,4
O011098,U03585,P0037,Beauty,27-10-2024,1,Valid,10-02-2024,25,NEW,Oct-24,0,2024-02,2024-10,134.05,6,0,2024-10,1,27-10-2024,27-10-2024,0,,65,1,134.05,3,1,2,312,Recent but Low Value,8
O000064,U02392,P0037,Beauty,25-07-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-07,134.05,1,0,2023-07,1,25-07-2023,25-07-2023,0,,525,1,134.05,1,1,2,112,Other,
O006002,U02733,P0037,Beauty,10-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,134.05,6,0,2023-09,1,10-09-2023,10-09-2023,0,,478,1,134.05,1,1,2,112,Other,
O006454,U03176,P0037,Beauty,03-07-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-07,134.05,2,0,2024-07,1,03-07-2024,03-07-2024,0,,181,1,134.05,3,1,2,312,Recent but Low Value,
O002914,U00202,P0037,Beauty,08-11-2023,1,Valid,09-11-2023,58,ACTIVE,Sep-23,1,2023-11,2023-11,134.05,2,0,2023-11,1,08-11-2023,08-11-2023,0,,419,1,134.05,2,1,2,212,Other,0
O004099,U01795,P0037,Beauty,25-07-2023,1,Invalid,31-08-2023,Invalid,Invalid,Aug-23,#NUM!,2023-08,2023-07,134.05,1,0,2023-07,1,25-07-2023,25-07-2023,0,,525,1,134.05,1,1,2,112,Other,0
O011548,U03190,P0037,Beauty,04-08-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-08,134.05,4,0,2023-08,1,04-08-2023,04-08-2023,0,,515,1,134.05,1,1,2,112,Other,
O009035,U01438,P0037,Beauty,19-02-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-02,134.05,0,0,2024-02,1,19-02-2024,19-02-2024,0,,316,1,134.05,2,1,2,212,Other,
O011019,U02337,P0037,Beauty,23-01-2024,1,Invalid,13-10-2024,Invalid,Invalid,Oct-24,#NUM!,2024-10,2024-01,134.05,1,0,2024-01,1,23-01-2024,23-01-2024,0,,343,1,134.05,2,1,2,212,Other,0
O008434,U02955,P0037,Beauty,29-05-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-05,134.05,2,0,2024-05,2,13-03-2023,29-05-2024,443,443,216,2,304.64,3,1,2,312,Recent but Low Value,
O004453,U02116,P0037,Beauty,02-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,134.05,4,0,2023-06,1,02-06-2023,02-06-2023,0,,578,1,134.05,1,1,2,112,Other,
O009317,U02021,P0037,Beauty,17-01-2024,1,Invalid,24-02-2024,Invalid,Invalid,Feb-24,#NUM!,2024-02,2024-01,134.05,2,0,2024-01,1,17-01-2024,17-01-2024,0,,349,1,134.05,2,1,2,212,Other,0
O000361,U00680,P0038,Beauty,19-02-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-02,391.93,6,0,2023-02,1,19-02-2023,19-02-2023,0,,681,1,391.93,1,1,3,113,High Spender,
O001456,U04822,P0038,Beauty,03-02-2023,1,Invalid,11-12-2023,Invalid,Invalid,Nov-23,#NUM!,2023-12,2023-02,391.93,4,0,2023-02,1,03-02-2023,03-02-2023,0,,697,1,391.93,1,1,3,113,High Spender,0
O001837,U04993,P0038,Beauty,03-01-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-01,391.93,1,0,2023-01,1,03-01-2023,03-01-2023,0,,728,1,391.93,1,1,3,113,High Spender,
O010103,U02565,P0038,Home,05-01-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-01,391.93,3,0,2023-01,1,05-01-2023,05-01-2023,0,,726,1,391.93,1,1,3,113,High Spender,
O007804,U03820,P0038,Home,23-10-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-10,391.93,0,0,2023-10,1,23-10-2023,23-10-2023,0,,435,1,391.93,2,1,3,213,High Spender,
O010423,U05322,P0038,Home,07-03-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-03,391.93,1,0,2023-03,2,07-03-2023,19-08-2024,531,531,134,2,847.68,3,1,3,313,Recent but Low Value,
O010559,U04544,P0038,Home,08-02-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-02,391.93,3,0,2024-02,1,08-02-2024,08-02-2024,0,,327,1,391.93,2,1,3,213,High Spender,
O009805,U04240,P0038,Home,30-11-2024,1,Valid,30-01-2024,305,DORMANT,Jan-24,10,2024-01,2024-11,391.93,5,0,2024-11,1,30-11-2024,30-11-2024,0,,31,1,391.93,3,1,3,313,Recent but Low Value,10
O009477,U02490,P0038,Home,26-04-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-04,391.93,2,0,2023-04,1,26-04-2023,26-04-2023,0,,615,1,391.93,1,1,3,113,High Spender,
O002926,U05299,P0038,Home,18-04-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-04,391.93,3,0,2024-04,1,18-04-2024,18-04-2024,0,,257,1,391.93,2,1,3,213,High Spender,
O006112,U00635,P0039,Home,19-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,231.7,1,0,2023-09,2,09-01-2023,19-09-2023,253,253,469,2,356.74,2,1,3,213,High Spender,
O001823,U01506,P0039,Home,31-07-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-07,231.7,2,0,2024-07,1,31-07-2024,31-07-2024,0,,153,1,231.7,3,1,2,312,Recent but Low Value,
O010756,U01853,P0039,Home,18-08-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-08,231.7,6,0,2024-08,1,18-08-2024,18-08-2024,0,,135,1,231.7,3,1,2,312,Recent but Low Value,
O009470,U05113,P0039,Home,02-10-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-10,231.7,2,0,2024-10,2,29-05-2023,02-10-2024,492,492,90,2,440.91,3,1,3,313,Recent but Low Value,
O005750,U03706,P0039,Home,09-03-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-03,231.7,3,0,2023-03,1,09-03-2023,09-03-2023,0,,663,1,231.7,1,1,2,112,Other,
O003079,U00352,P0039,Home,26-09-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-09,231.7,3,0,2024-09,1,26-09-2024,26-09-2024,0,,96,1,231.7,3,1,2,312,Recent but Low Value,
O000839,U02173,P0039,Home,06-05-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-05,231.7,0,0,2024-05,2,06-05-2024,08-12-2024,216,216,23,2,492.64,3,1,3,313,Recent but Low Value,
O004206,U03229,P0039,Home,30-08-2023,1,Invalid,19-09-2024,Invalid,Invalid,Sep-24,#NUM!,2024-09,2023-08,231.7,2,0,2023-08,1,30-08-2023,30-08-2023,0,,489,1,231.7,1,1,2,112,Other,0
O003518,U01499,P0039,Electronics,07-04-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-04,231.7,4,0,2023-04,1,07-04-2023,07-04-2023,0,,634,1,231.7,1,1,2,112,Other,
O010042,U04816,P0039,Electronics,16-02-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-02,231.7,3,0,2023-02,1,16-02-2023,16-02-2023,0,,684,1,231.7,1,1,2,112,Other,
O011626,U00879,P0039,Electronics,27-07-2023,1,Valid,03-05-2023,144,DORMANT,Mar-23,4,2023-05,2023-07,231.7,3,0,2023-07,1,27-07-2023,27-07-2023,0,,523,1,231.7,1,1,2,112,Other,2
O006161,U05199,P0039,Electronics,12-01-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-01,231.7,3,0,2023-01,1,12-01-2023,12-01-2023,0,,719,1,231.7,1,1,2,112,Other,
O000202,U01516,P0039,Electronics,04-03-2024,1,Invalid,03-09-2024,Invalid,Invalid,Mar-24,#NUM!,2024-09,2024-03,231.7,0,0,2024-03,1,04-03-2024,04-03-2024,0,,302,1,231.7,2,1,2,212,Other,0
O009687,U01519,P0039,Electronics,18-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,231.7,6,0,2023-06,2,18-06-2023,24-07-2024,402,402,160,2,396.77,3,1,3,313,Recent but Low Value,
O002969,U01371,P0039,Electronics,29-12-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-12,231.7,4,0,2023-12,1,29-12-2023,29-12-2023,0,,368,1,231.7,2,1,2,212,Other,
O007078,U02585,P0039,Electronics,27-01-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-01,231.7,4,0,2023-01,1,27-01-2023,27-01-2023,0,,704,1,231.7,1,1,2,112,Other,
O003088,U01568,P0039,Electronics,27-07-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-07,231.7,5,0,2024-07,1,27-07-2024,27-07-2024,0,,157,1,231.7,3,1,2,312,Recent but Low Value,
O010691,U03838,P0040,Electronics,27-09-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-09,260.94,4,0,2024-09,1,27-09-2024,27-09-2024,0,,95,1,260.94,3,1,2,312,Recent but Low Value,
O008814,U03301,P0040,Electronics,27-01-2024,1,Valid,24-07-2023,187,DORMANT,Jul-23,6,2023-07,2024-01,260.94,5,0,2024-01,1,27-01-2024,27-01-2024,0,,339,1,260.94,2,1,2,212,Other,6
O007322,U01108,P0040,Electronics,09-07-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-07,260.94,6,0,2023-07,1,09-07-2023,09-07-2023,0,,541,1,260.94,1,1,2,112,Other,
O010718,U04023,P0040,gadgets,10-11-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-11,260.94,6,0,2024-11,1,10-11-2024,10-11-2024,0,,51,1,260.94,3,1,2,312,Recent but Low Value,
O011616,U04748,P0040,gadgets,01-11-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-11,260.94,4,0,2024-11,1,01-11-2024,01-11-2024,0,,60,1,260.94,3,1,2,312,Recent but Low Value,
O007817,U02407,P0040,gadgets,01-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,260.94,4,0,2023-09,2,01-09-2023,29-09-2023,28,28,459,2,379.14,2,1,3,213,High Spender,
O011090,U02173,P0040,gadgets,08-12-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-12,260.94,6,0,2024-12,2,06-05-2024,08-12-2024,216,216,23,2,492.64,3,1,3,313,Recent but Low Value,
O008002,U01592,P0040,gadgets,08-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,260.94,3,0,2023-06,1,08-06-2023,08-06-2023,0,,572,1,260.94,1,1,2,112,Other,
O005847,U01385,P0040,gadgets,08-07-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-07,260.94,0,0,2024-07,1,08-07-2024,08-07-2024,0,,176,1,260.94,3,1,2,312,Recent but Low Value,
O002564,U04503,P0040,gadgets,05-07-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-07,260.94,2,0,2023-07,1,05-07-2023,05-07-2023,0,,545,1,260.94,1,1,2,112,Other,
O011342,U03386,P0040,gadgets,06-02-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-02,260.94,0,0,2023-02,1,06-02-2023,06-02-2023,0,,694,1,260.94,1,1,2,112,Other,
O004392,U01107,P0040,gadgets,30-12-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-12,260.94,0,0,2024-12,1,30-12-2024,30-12-2024,0,,1,1,260.94,3,1,2,312,Recent but Low Value,
O001989,U02690,P0040,gadgets,06-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,260.94,2,0,2023-09,1,06-09-2023,06-09-2023,0,,482,1,260.94,1,1,2,112,Other,
O007165,U02952,P0040,Apparel,03-06-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-06,260.94,0,0,2024-06,1,03-06-2024,03-06-2024,0,,211,1,260.94,3,1,2,312,Recent but Low Value,
O006738,U04117,P0040,Apparel,14-10-2023,1,Invalid,10-12-2024,Invalid,Invalid,Oct-24,#NUM!,2024-12,2023-10,260.94,5,0,2023-10,1,14-10-2023,14-10-2023,0,,444,1,260.94,2,1,2,212,Other,0
O007838,U01855,P0041,Apparel,24-06-2024,1,Valid,01-04-2023,537,CHURNED,Jan-23,17,2023-04,2024-06,296.87,0,0,2024-06,3,28-10-2023,29-06-2024,245,122.5,185,3,665.06,3,1,3,313,Recent but Low Value,14
O010843,U00695,P0041,Apparel,15-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,296.87,4,0,2023-09,1,15-09-2023,15-09-2023,0,,473,1,296.87,1,1,2,112,Other,
O003528,U02242,P0041,Apparel,25-05-2023,1,Invalid,08-10-2024,Invalid,Invalid,Aug-24,#NUM!,2024-10,2023-05,296.87,3,0,2023-05,1,25-05-2023,25-05-2023,0,,586,1,296.87,1,1,2,112,Other,0
O001392,U03758,P0041,Apparel,05-09-2023,1,Invalid,02-02-2024,Invalid,Invalid,Feb-24,#NUM!,2024-02,2023-09,296.87,1,0,2023-09,1,05-09-2023,05-09-2023,0,,483,1,296.87,1,1,2,112,Other,0
O007060,U03307,P0041,Apparel,15-05-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-05,296.87,2,0,2024-05,1,15-05-2024,15-05-2024,0,,230,1,296.87,3,1,2,312,Recent but Low Value,
O006553,U05396,P0041,Apparel,11-07-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-07,296.87,1,0,2023-07,1,11-07-2023,11-07-2023,0,,539,1,296.87,1,1,2,112,Other,
O005140,U03689,P0041,Apparel,28-09-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-09,296.87,5,0,2024-09,1,28-09-2024,28-09-2024,0,,94,1,296.87,3,1,2,312,Recent but Low Value,
O004376,U03757,P0041,Apparel,05-12-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-12,296.87,3,0,2024-12,2,18-11-2023,05-12-2024,383,383,26,2,403.9,3,1,3,313,Recent but Low Value,
O002518,U03865,P0041,Apparel,26-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,296.87,1,0,2023-09,1,26-09-2023,26-09-2023,0,,462,1,296.87,2,1,2,212,Other,
O003654,U01293,P0041,Apparel,20-03-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-03,296.87,0,0,2023-03,1,20-03-2023,20-03-2023,0,,652,1,296.87,1,1,2,112,Other,
O011726,U01115,P0041,Books,26-11-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-11,296.87,6,0,2023-11,1,26-11-2023,26-11-2023,0,,401,1,296.87,2,1,2,212,Other,
O011536,U00153,P0041,Books,24-01-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-01,296.87,2,0,2024-01,1,24-01-2024,24-01-2024,0,,342,1,296.87,2,1,2,212,Other,
O006259,U04159,P0042,Books,25-01-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-01,161.82,2,0,2023-01,1,25-01-2023,25-01-2023,0,,706,1,161.82,1,1,2,112,Other,
O003827,U02141,P0042,Books,05-03-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-03,161.82,6,0,2023-03,1,05-03-2023,05-03-2023,0,,667,1,161.82,1,1,2,112,Other,
O003789,U00612,P0042,Books,06-05-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-05,161.82,5,0,2023-05,1,06-05-2023,06-05-2023,0,,605,1,161.82,1,1,2,112,Other,
O001832,U03897,P0042,Books,27-01-2024,1,Valid,07-12-2023,199,DORMANT,Jul-23,6,2023-12,2024-01,161.82,5,0,2024-01,1,27-01-2024,27-01-2024,0,,339,1,161.82,2,1,2,212,Other,1
O006260,U04827,P0042,Books,30-12-2023,1,Valid,06-10-2023,203,DORMANT,Jun-23,6,2023-10,2023-12,161.82,5,0,2023-12,1,30-12-2023,30-12-2023,0,,367,1,161.82,2,1,2,212,Other,2
O002091,U00282,P0042,Books,23-07-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-07,161.82,1,0,2024-07,1,23-07-2024,23-07-2024,0,,161,1,161.82,3,1,2,312,Recent but Low Value,
O002440,U02817,P0042,Books,08-03-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-03,161.82,2,0,2023-03,1,08-03-2023,08-03-2023,0,,664,1,161.82,1,1,2,112,Other,
O007216,U02215,P0042,Books,22-03-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-03,161.82,4,0,2024-03,1,22-03-2024,22-03-2024,0,,284,1,161.82,2,1,2,212,Other,
O001194,U00213,P0042,Books,08-11-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-11,161.82,2,0,2023-11,1,08-11-2023,08-11-2023,0,,419,1,161.82,2,1,2,212,Other,
O009586,U01087,P0042,Books,20-03-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-03,161.82,2,0,2024-03,2,29-09-2023,20-03-2024,173,173,286,2,552.67,2,1,3,213,High Spender,
O008829,U04839,P0043,Books,26-05-2023,1,Invalid,07-07-2024,Invalid,Invalid,Jul-24,#NUM!,2024-07,2023-05,36.45,4,0,2023-05,1,26-05-2023,26-05-2023,0,,585,1,36.45,1,1,1,111,Inactive,0
O011190,U00140,P0043,Unknown,12-12-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-12,36.45,3,0,2024-12,2,11-12-2023,12-12-2024,367,367,19,2,79.87,3,1,1,311,Recent but Low Value,
O002586,U02114,P0043,Unknown,29-09-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-09,36.45,6,0,2024-09,1,29-09-2024,29-09-2024,0,,93,1,36.45,3,1,1,311,Recent but Low Value,
O001928,U01822,P0043,Unknown,06-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,36.45,2,0,2023-09,1,06-09-2023,06-09-2023,0,,482,1,36.45,1,1,1,111,Inactive,
O001904,U05313,P0043,Unknown,16-10-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-10,36.45,0,0,2023-10,1,16-10-2023,16-10-2023,0,,442,1,36.45,2,1,1,211,Other,
O000683,U04346,P0043,Unknown,27-04-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-04,36.45,3,0,2023-04,1,27-04-2023,27-04-2023,0,,614,1,36.45,1,1,1,111,Inactive,
O000507,U03797,P0043,Unknown,22-02-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-02,36.45,2,0,2023-02,1,22-02-2023,22-02-2023,0,,678,1,36.45,1,1,1,111,Inactive,
O008869,U04237,P0043,Unknown,09-08-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-08,36.45,2,0,2023-08,1,09-08-2023,09-08-2023,0,,510,1,36.45,1,1,1,111,Inactive,
O003683,U01679,P0043,Unknown,25-01-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-01,36.45,3,0,2024-01,1,25-01-2024,25-01-2024,0,,341,1,36.45,2,1,1,211,Other,
O000987,U04306,P0043,Unknown,24-04-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-04,36.45,0,0,2023-04,1,24-04-2023,24-04-2023,0,,617,1,36.45,1,1,1,111,Inactive,
O011399,U01042,P0043,Unknown,02-10-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-10,36.45,2,0,2024-10,1,02-10-2024,02-10-2024,0,,90,1,36.45,3,1,1,311,Recent but Low Value,
O005886,U03791,P0043,Unknown,31-12-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-12,36.45,1,0,2024-12,1,31-12-2024,31-12-2024,0,,0,1,36.45,3,1,1,311,Recent but Low Value,
O006047,U03128,P0044,Unknown,31-03-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-03,438.05,6,0,2024-03,1,31-03-2024,31-03-2024,0,,275,1,438.05,2,1,3,213,High Spender,
O005086,U01869,P0044,Unknown,25-07-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-07,438.05,3,0,2024-07,1,25-07-2024,25-07-2024,0,,159,1,438.05,3,1,3,313,Recent but Low Value,
O006921,U00858,P0044,Unknown,14-04-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-04,438.05,6,0,2024-04,1,14-04-2024,14-04-2024,0,,261,1,438.05,2,1,3,213,High Spender,
O003068,U01461,P0044,Unknown,21-08-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-08,438.05,2,0,2024-08,2,14-10-2023,21-08-2024,312,312,132,2,924.59,3,1,3,313,Recent but Low Value,
O005092,U05063,P0044,gadgets,19-08-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-08,438.05,5,0,2023-08,1,19-08-2023,19-08-2023,0,,500,1,438.05,1,1,3,113,High Spender,
O000471,U02255,P0044,gadgets,16-02-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-02,438.05,4,0,2024-02,1,16-02-2024,16-02-2024,0,,319,1,438.05,2,1,3,213,High Spender,
O009254,U05229,P0044,gadgets,10-10-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-10,438.05,1,0,2023-10,1,10-10-2023,10-10-2023,0,,448,1,438.05,2,1,3,213,High Spender,
O010554,U03580,P0044,gadgets,02-03-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-03,438.05,5,0,2024-03,1,02-03-2024,02-03-2024,0,,304,1,438.05,2,1,3,213,High Spender,
O007230,U05489,P0044,gadgets,10-11-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-11,438.05,6,0,2024-11,1,10-11-2024,10-11-2024,0,,51,1,438.05,3,1,3,313,Recent but Low Value,
